z:\data\787-2.D Wed Mar 18 12:52:08 2026
Start of data points
8.93767,9916
8.94772,9364
8.95777,9337
8.96780,9140
8.97785,9181
8.98788,9053
8.99793,9476
9.00798,8791
9.01802,8971
9.02807,9047
9.03810,9059
9.04815,9052
9.05820,8929
9.06823,9352
9.07828,9302
9.08832,9962
9.09837,9885
9.10840,9157
9.11845,9192
9.12850,9110
9.13853,10523
9.14858,14118
9.15862,11524
9.16867,9428
9.17872,9226
9.18875,9555
9.19880,8745
9.20883,8962
9.21888,8707
9.22893,8673
9.23897,8834
9.24902,8964
9.25905,8645
9.26910,8683
9.27915,8956
9.28918,8434
9.29923,8284
9.30927,9292
9.31932,9400
9.32935,9576
9.33940,9054
9.34945,9072
9.35948,8544
9.36953,9127
9.37957,8868
9.38962,9268
9.39967,9198
9.40970,9172
9.41975,8860
9.42978,8659
9.43983,9422
9.44988,9548
9.45992,9135
9.46997,9286
9.48000,9492
9.49005,8926
9.50010,8289
9.51013,8958
9.52018,8691
9.53022,8699
9.54027,8646
9.55030,9113
9.56035,9482
9.57040,8799
9.58043,9762
9.59048,9919
9.60052,9266
9.61057,9441
9.62062,9358
9.63065,9398
9.64070,9256
9.65073,9302
9.66078,9115
9.67083,9441
9.68087,9098
9.69092,9181
9.70095,9503
9.71100,8655
9.72105,9063
9.73108,8818
9.74113,9546
9.75117,9165
9.76122,10185
9.77125,10201
9.78130,11081
9.79135,10183
9.80138,9256
9.81143,9504
9.82147,9761
9.83152,9538
9.84157,9487
9.85160,9417
9.86165,9213
9.87168,9644
9.88173,10127
9.89178,9795
9.90182,10254
9.91187,9694
9.92190,10045
9.93195,9552
9.94200,9400
9.95203,10240
9.96208,10397
9.97212,9960
9.98217,9516
9.99220,10361
10.00225,10639
10.01230,10949
10.02233,12179
10.03238,12755
10.04242,13143
10.05247,13769
10.06252,12488
10.07255,12156
10.08260,11821
10.09263,11119
10.10268,10378
10.11273,10522
10.12277,10298
10.13282,10406
10.14285,11494
10.15290,10384
10.16295,10970
10.17298,10799
10.18303,10359
10.19307,10807
10.20312,10689
10.21315,11232
10.22320,11380
10.23325,11433
10.24328,11599
10.25333,11721
10.26337,11999
10.27342,11005
10.28347,11694
10.29350,11504
10.30355,11623
10.31358,11282
10.32363,11488
10.33368,11985
10.34372,12177
10.35377,12184
10.36380,11981
10.37385,12503
10.38390,12189
10.39393,12605
10.40398,12431
10.41402,12796
10.42407,12624
10.43410,12563
10.44415,12085
10.45420,12935
10.46423,12110
10.47428,12519
10.48432,12428
10.49437,12507
10.50442,12628
10.51445,12758
10.52450,12777
10.53453,12821
10.54458,13155
10.55463,13276
10.56467,12859
10.57472,13077
10.58475,13353
10.59480,12571
10.60485,13490
10.61488,13513
10.62493,12896
10.63497,13353
10.64502,13274
10.65505,13376
10.66510,13239
10.67515,13541
10.68518,14567
10.69523,14394
10.70527,14968
10.71532,14269
10.72537,14960
10.73540,13958
10.74545,14820
10.75548,14323
10.76553,14787
10.77558,14055
10.78562,14417
10.79567,14702
10.80570,14822
10.81575,14726
10.82580,14676
10.83583,15151
10.84588,15644
10.85592,15848
10.86597,14692
10.87600,14832
10.88605,14443
10.89610,15199
10.90613,14905
10.91618,15142
10.92622,16064
10.93627,16614
10.94632,16018
10.95635,15841
10.96640,15334
10.97643,15899
10.98648,15491
10.99653,16253
11.00657,16792
11.01662,15584
11.02665,15532
11.03670,16149
11.04675,16759
11.05678,16289
11.06683,16350
11.07687,16562
11.08692,17329
11.09695,16872
11.10700,17110
11.11705,16022
11.12708,16480
11.13713,16693
11.14717,16182
11.15722,17185
11.16727,15878
11.17730,16481
11.18735,16206
11.19738,17090
11.20743,16746
11.21748,16669
11.22752,16879
11.23757,17376
11.24760,16248
11.25765,17276
11.26770,17034
11.27773,17679
11.28778,17329
11.29782,16826
11.30787,17005
11.31790,16899
11.32795,16842
11.33800,15996
11.34803,16126
11.35808,16711
11.36812,17136
11.37817,17458
11.38822,17026
11.39825,17093
11.40830,17190
11.41833,17776
11.42838,18597
11.43843,17320
11.44847,18453
11.45852,17971
11.46855,18311
11.47860,18536
11.48863,19812
11.49868,20227
11.50873,20236
11.51877,20297
11.52882,20393
11.53885,20258
11.54890,19337
11.55895,18155
11.56898,18002
11.57903,16963
11.58907,18332
11.59912,17792
11.60917,17438
11.61920,16467
11.62925,17433
11.63928,17012
11.64933,17807
11.65938,17583
11.66942,17306
11.67947,17174
11.68950,17830
11.69955,17476
11.70958,17963
11.71963,17880
11.72968,17985
11.73972,19057
11.74977,17782
11.75980,17550
11.76985,18633
11.77990,17646
11.78993,18486
11.79998,18453
11.81002,17816
11.82007,17503
11.83012,17639
11.84015,19195
11.85020,18258
11.86023,18931
11.87028,19398
11.88033,19746
11.89037,19315
11.90042,19387
11.91045,19565
11.92050,19760
11.93053,19409
11.94058,20189
11.95063,19738
11.96067,19715
11.97072,19288
11.98075,19288
11.99080,20433
12.00085,19785
12.01088,19419
12.02093,19987
12.03097,19063
12.04102,18987
12.05107,19917
12.06110,19351
12.07115,18835
12.08118,19378
12.09123,19526
12.10128,18809
12.11132,19350
12.12137,19169
12.13140,19399
12.14145,18833
12.15148,19385
12.16153,19324
12.17158,19035
12.18162,21189
