z:\data\725-1.D Tue Feb 24 21:32:57 2026
Start of data points
7.91373,46247
7.92378,48484
7.93382,45747
7.94387,45084
7.95392,42066
7.96395,40585
7.97400,47576
7.98403,58613
7.99408,42219
8.00413,40065
8.01417,39973
8.02422,39450
8.03425,39402
8.04430,40528
8.05433,50954
8.06438,74357
8.07443,90970
8.08447,87344
8.09452,89731
8.10455,78728
8.11460,74127
8.12465,69773
8.13468,68110
8.14473,66462
8.15477,65154
8.16482,61701
8.17487,59642
8.18490,58113
8.19495,60157
8.20498,59031
8.21503,58446
8.22508,55677
8.23512,53699
8.24517,55239
8.25520,53098
8.26525,52194
8.27528,49588
8.28533,50772
8.29538,51954
8.30542,52817
8.31547,50414
8.32550,48823
8.33555,48542
8.34560,49335
8.35563,51450
8.36568,47918
8.37572,48246
8.38577,46420
8.39582,48423
8.40585,48229
8.41590,48141
8.42593,49569
8.43598,49085
8.44603,50710
8.45607,62705
8.46612,89501
8.47615,69173
8.48620,51151
8.49623,45539
8.50628,45201
8.51633,43257
8.52637,42393
8.53642,41121
8.54645,40081
8.55650,39137
8.56655,39355
8.57658,38192
8.58663,39645
8.59667,37124
8.60672,38631
8.61677,37864
8.62680,38794
8.63685,38150
8.64688,37319
8.65693,35760
8.66698,35004
8.67702,34789
8.68707,33146
8.69710,33733
8.70715,30927
8.71718,29429
8.72723,29743
8.73728,28631
8.74732,29353
8.75737,28665
8.76740,28860
8.77745,28955
8.78750,29370
8.79753,30087
8.80758,29329
8.81762,28594
8.82767,29253
8.83772,30713
8.84775,30662
8.85780,29319
8.86783,28824
8.87788,29110
8.88793,30808
8.89797,29549
8.90802,28287
8.91805,27915
8.92810,28923
8.93813,28286
8.94818,29881
8.95823,30727
8.96827,30204
8.97832,28760
8.98835,29444
8.99840,29408
9.00845,30886
9.01848,30740
9.02853,37370
9.03857,69734
9.04862,83007
9.05867,72004
9.06870,62359
9.07875,55764
9.08878,52472
9.09883,50929
9.10888,48618
9.11892,46903
9.12897,45294
9.13900,39498
9.14905,36242
9.15908,51654
9.16913,58405
9.17918,42498
9.18922,34530
9.19927,34025
9.20930,32267
9.21935,32300
9.22940,32142
9.23943,30768
9.24948,31214
9.25952,31308
9.26957,31412
9.27962,32205
9.28965,32480
9.29970,31970
9.30973,32428
9.31978,31723
9.32983,31160
9.33987,32297
9.34992,33241
9.35995,35385
9.37000,33351
9.38003,32947
9.39008,31960
9.40013,33521
9.41017,33059
9.42022,33396
9.43025,34590
9.44030,34590
9.45035,34006
9.46038,33751
9.47043,32965
9.48047,32231
9.49052,33110
9.50057,32657
9.51060,31557
9.52065,32117
9.53068,32948
9.54073,32578
9.55078,32399
9.56082,32607
9.57087,32070
9.58090,33043
9.59095,34441
9.60098,32912
9.61103,34600
9.62108,34649
9.63112,34559
9.64117,35305
9.65120,35789
9.66125,36202
9.67130,36018
9.68133,34579
9.69138,34837
9.70142,34899
9.71147,36225
9.72152,37887
9.73155,53439
9.74160,77406
9.75163,68869
9.76168,47604
9.77173,43948
9.78177,49313
9.79182,53824
9.80185,47091
9.81190,41694
9.82193,39875
9.83198,39791
9.84203,40294
9.85207,38821
9.86212,38958
9.87215,39325
9.88220,40039
9.89225,40586
9.90228,40596
9.91233,39787
9.92237,41686
9.93242,41535
9.94247,42139
9.95250,44335
9.96255,44023
9.97258,44850
9.98263,43172
9.99268,44045
10.00272,45357
10.01277,44737
10.02280,46033
10.03285,44344
10.04288,46800
10.05293,46784
10.06298,46434
10.07302,47993
10.08307,46203
10.09310,46703
10.10315,48344
10.11320,49012
10.12323,48943
10.13328,49084
10.14332,51204
10.15337,51433
10.16342,50573
10.17345,51774
10.18350,52315
10.19353,52636
10.20358,54802
10.21363,54837
10.22367,53952
10.23372,54121
10.24375,56555
10.25380,54990
10.26383,56277
10.27388,56568
10.28393,57264
10.29397,57641
10.30402,58385
10.31405,59229
10.32410,61076
10.33415,67663
10.34418,72986
10.35423,83839
10.36427,88577
10.37432,73084
10.38437,64836
10.39440,63297
10.40445,62645
10.41448,64631
10.42453,63488
10.43457,64390
10.44462,64858
10.45467,65577
10.46470,67728
10.47475,66960
10.48478,70075
10.49483,68865
10.50488,69947
10.51492,69962
10.52497,72776
10.53500,71376
10.54505,71558
10.55510,73664
10.56513,74837
10.57518,75882
10.58522,78471
10.59527,76765
10.60532,78827
10.61535,78871
10.62540,79905
10.63543,79408
10.64548,78676
10.65552,79332
10.66557,80386
10.67562,79933
10.68565,83326
10.69570,83305
10.70573,84316
10.71578,86102
10.72583,86200
10.73587,88265
10.74592,88319
10.75595,88849
10.76600,89706
10.77605,92362
10.78608,91800
10.79613,92846
10.80617,94647
10.81622,96668
10.82627,95489
10.83630,97079
10.84635,98324
10.85638,100642
10.86643,102703
10.87647,115216
10.88652,142772
10.89657,130978
10.90660,114505
10.91665,109102
10.92668,110957
10.93673,112032
10.94678,108001
10.95682,111490
10.96687,113413
10.97690,113329
10.98695,113913
10.99700,117999
11.00703,119316
11.01708,120395
11.02712,121904
11.03717,125485
11.04722,126377
11.05725,127702
11.06730,126410
11.07733,128871
11.08738,130694
11.09742,129490
11.10747,133455
11.11752,132344
11.12755,133858
11.13760,136531
11.14763,139152
11.15768,140946
11.16773,139172
11.17777,142636
11.18782,141294
11.19785,145300
11.20790,143757
11.21795,146148
11.22798,144284
11.23803,148443
11.24807,147730
11.25812,151597
11.26817,149157
11.27820,151557
11.28825,154608
11.29828,157855
11.30833,159971
11.31837,161826
11.32842,161334
11.33847,164387
11.34850,165328
11.35855,167549
11.36858,169533
11.37863,185380
11.38868,198218
11.39872,191147
11.40877,180734
11.41880,177922
11.42885,179938
11.43890,180761
11.44893,181380
11.45898,183017
11.46902,185176
11.47907,187650
11.48912,188653
11.49915,189734
11.50920,190569
11.51923,190586
11.52928,193245
11.53932,194343
11.54937,199490
11.55942,200680
11.56945,199701
11.57950,200926
11.58953,202160
11.59958,201053
11.60963,205658
11.61967,206306
11.62972,208563
11.63975,210763
11.64980,212188
11.65985,211643
11.66988,214228
11.67993,217420
11.68997,219059
11.70002,219943
11.71007,220039
11.72010,222774
11.73015,224995
11.74018,228152
11.75023,228611
